3450023212,1
3450001274,0
3450033744,0
3450030139,0
3450016925,0
3450009134,1
3450009099,1
3450043413,0
3450045456,0
3450002261,0
3450024323,0
3450013970,0
3450001219,0
3450007019,0
3450007731,0
3450029735,0
3450030647,0
3450019953,1
3450023749,1
3450003380,1
3450033599,0
3450038591,0
3450021914,0
3450025934,1
3450045717,0
3450021529,0
3450030871,0
3450031770,1
3450035888,0
3450022819,1
3450025115,1
3450045753,0
3450034627,1
3450013885,0
3450003553,0
3450023103,0
3450031699,0
3450013042,0
3450015715,0
3450030767,0
3450003368,1
3450014399,0
3450014112,0
3450033164,1
3450019775,1
3450021550,0
3450000732,0
3450028341,0
3450009417,1
3450003322,0
3450000428,0
3450000649,1
3450044664,1
3450007997,0
3450029469,0
3450000702,0
3450028563,1
3450049832,0
3450019109,1
3450049257,1
3450033914,0
3450040444,0
3450023642,0
3450016023,0
3450038771,0
3450000469,0
3450015607,1
3450000384,0
3450047419,0
3450047369,0
3450009384,0
3450001541,1
3450044187,0
3450017180,0
3450027781,0
3450000140,0
3450044477,1
3450044890,0
3450044473,1
3450043437,0
3450037949,1
3450004342,0
3450011437,1
3450027159,0
3450047138,0
3450042099,0
3450001959,0
3450001836,1
3450045072,0
3450043003,0
3450037708,1
3450002093,0
3450035320,1
3450042407,0
3450014186,0
3450023196,0
3450043880,1
3450032254,1
3450001197,1
3450042097,0
3450020887,0
3450000077,0
3450030436,0
3450023573,0
3450009431,0
3450046441,0
3450028801,0
3450002891,0
3450015910,1
3450001365,0
3450046524,0
3450009963,0
3450045670,1
3450045504,0
3450000840,1
3450001544,0
3450043023,0
3450045947,0
3450003820,0
3450002337,0
3450032837,0
3450025041,0
3450009393,0
3450018003,0
3450003888,0
3450015644,1
3450035807,1
3450020786,0
3450047195,0
3450022105,0
3450044246,0
3450013782,0
3450000816,1
3450009316,0
3450027392,0
3450001730,1
3450029575,0
3450022203,0
3450002303,0
3450004597,0
3450021358,0
3450026194,0
3450046557,1
3450008328,0
3450041644,0
3450004005,0
3450038097,0
3450033167,0
3450025212,0
3450004310,0
3450046275,0
3450024154,0
3450011495,1
3450040343,0
3450010041,0
3450003049,0
3450007045,0
3450027008,1
3450009950,1
3450020294,1
3450018122,0
3450024029,0
3450022970,0
3450000990,0
3450003734,0
3450000363,0
3450046230,1
3450017337,1
3450026994,0
3450027667,0
3450000223,0
3450000427,0
3450021399,0
3450028162,1
3450028684,1
3450046458,1
3450023307,0
3450014621,0
3450001964,0
3450036232,1
3450023218,0
3450009460,1
3450006430,0
3450034672,0
3450025774,0
3450045217,0
3450000503,0
3450045654,0
3450043454,0
3450009122,0
3450042067,0
3450032071,0
3450043948,0
3450001264,1
3450030292,0
3450043501,0
3450037594,1
3450009362,0
3450027917,0
3450027085,0
3450019158,0
3450003919,0
3450026034,0
3450020555,0
3450016647,0
3450023026,0
3450036863,0
3450030339,1
3450023852,0
3450016057,0
3450035295,0
3450009955,1
3450027514,0
3450040942,0
3450031514,0
3450025537,0
3450017310,1
3450007745,0
3450033923,0
3450028757,0
3450047860,0
3450023151,0
3450015676,1
3450035040,1
3450001187,0
3450044580,0
3450025285,0
3450031792,1
3450023478,0
3450019799,0
3450027325,0
3450035832,0
3450011278,0
3450030245,0
3450047898,0
3450017266,1
3450004705,0
3450008465,0
3450028056,0
3450022089,0
3450004524,0
3450024312,0
3450008470,0
3450029197,0
3450033412,1
3450042993,0
3450000709,0
3450040112,0
3450014600,0
3450032558,1
3450035235,0
3450020821,0
3450036780,1
3450027375,0
3450013053,0
3450044011,1
3450003402,0
3450037027,0
3450027569,0
3450046397,1
3450022506,0
3450043537,1
3450034332,0
3450003074,1
3450022274,1
3450035689,0
3450044046,0
3450013031,0
3450044589,1
3450028365,1
3450025890,0
3450049822,0
3450044888,0
3450001368,1
3450047707,0
3450027715,0
3450038587,0
3450038698,0
3450029607,0
3450033125,0
3450017272,0
3450004516,0
3450029742,0
3450022840,0
3450000979,0
3450031474,1
3450019889,0
3450019853,0
3450016095,0
3450019748,0
3450026808,0
3450005480,0
3450001233,0
3450035146,0
3450042433,0
3450013968,1
3450004953,0
3450044027,0
3450026229,0
3450003448,1
3450043137,0
3450048217,0
3450044999,0
3450027078,0
3450049705,0
3450015314,0
3450009338,1
3450017247,0
3450001460,0
3450009324,0
3450045203,0
3450012217,0
3450025169,1
3450035119,1
3450033885,0
3450021806,0
3450018955,0
3450045178,1
3450020979,0
3450034761,0
3450012277,1
3450042933,1
3450019720,1
3450003541,1
3450013218,0
3450025246,0
3450048522,0
3450002728,0
3450004967,0
3450047884,0
3450003355,1
3450040097,0
3450035903,0
3450030274,1
3450002536,0
3450019506,0
3450037363,1
3450015566,1
3450023494,0
3450022357,0
3450049710,0
3450027683,1
3450000941,0
3450017886,1
3450015881,0
3450000052,0
3450040469,0
3450025851,0
3450030894,0
3450020861,0
3450037835,1
3450002411,0
3450026984,0
3450034808,0
3450029602,0
3450032091,0
3450034968,0
3450033782,0
3450010460,1
3450032937,0
3450028993,0
3450038721,1
3450048540,1
3450045413,1
3450042724,1
3450010508,0
3450020001,1
3450002098,0
3450027614,1
3450034538,1
3450016048,1
3450013624,1
3450047865,1
3450036167,0
3450024203,0
3450027761,0
3450044614,0
3450022982,1
3450015982,0
3450025234,0
3450003404,0
3450017855,1
3450044091,0
3450009349,1
3450038289,1
3450044698,0
3450047822,0
3450026356,0
3450046747,0
3450026386,0
3450049108,0
3450049166,0
